6.66667;1.00000;1646.27778
8.05556;1.38889;1653.63889
8.94444;0.88889;1662.13889
10.22222;1.27778;1671.72222
10.94444;0.72222;1682.30556
12.00000;1.05556;1693.77778
12.72222;0.72222;1706.13889
13.66667;0.94444;1719.33333
14.27778;0.61111;1733.30556
15.05556;0.77778;1747.97222
15.55556;0.50000;1763.27778
16.19444;0.63889;1779.15278
16.61111;0.41667;1795.55556
17.13889;0.52778;1812.43056
17.41667;0.27778;1829.70833
17.58333;0.16667;1847.20833
17.66667;0.08333;1864.83333
17.77778;0.11111;1882.55556
17.97222;0.19444;1900.43056
18.11111;0.13889;1918.47222
18.13889;0.02778;1936.59722
18.13889;0.00000;1954.73611
18.16667;0.02778;1972.88889
18.25000;0.08333;1991.09722
18.33333;0.08333;2009.38889
18.22222;-0.11111;2027.77778
17.63889;-0.58333;2046.29167
16.58333;-1.05556;2064.45833
15.16667;-1.41667;2081.75000
13.69444;-1.47222;2097.65278
12.47222;-1.22222;2111.95833
11.75000;-0.72222;2124.79167
11.50000;-0.25000;2136.66667
11.47222;-0.02778;2148.18056
11.94444;0.47222;2159.88889
12.50000;0.55556;2172.11111
12.91667;0.41667;2184.81944
13.41667;0.50000;2197.98611
13.75000;0.33333;2211.56944
14.22222;0.47222;2225.55556
14.50000;0.27778;2239.91667
14.33333;-0.16667;2254.50000
13.80556;-0.52778;2269.09722
13.16667;-0.63889;2283.22222
12.13889;-1.02778;2296.90278
11.02778;-1.11111;2309.59722
9.86111;-1.16667;2321.20833
8.63889;-1.22222;2331.68056
7.30556;-1.33333;2340.98611
6.08333;-1.22222;2348.90278
5.00000;-1.08333;2355.52778
4.72222;-0.27778;2360.66667
5.00000;0.27778;2365.52778
5.94444;0.94444;2371.00000
6.88889;0.94444;2377.41667
7.75000;0.86111;2384.73611
8.55556;0.80556;2392.88889
9.16667;0.61111;2401.75000
9.75000;0.58333;2411.20833
10.30556;0.55556;2421.23611
10.80556;0.50000;2431.79167
11.50000;0.69444;2442.94444
12.22222;0.72222;2454.80556
12.86111;0.63889;2467.34722
13.25000;0.38889;2480.40278
13.38889;0.13889;2493.72222
13.52778;0.13889;2507.18056
13.69444;0.16667;2520.79167
13.83333;0.13889;2534.55556
13.94444;0.11111;2548.44444
14.13889;0.19444;2562.48611
14.38889;0.25000;2576.75000
14.58333;0.19444;2591.23611
14.80556;0.22222;2605.93056
15.13889;0.33333;2620.90278
15.47222;0.33333;2636.20833
15.69444;0.22222;2651.79167
15.77778;0.08333;2667.52778
15.83333;0.05556;2683.33333
15.88889;0.05556;2699.19444
16.02778;0.13889;2715.15278
16.30556;0.27778;2731.31944
16.69444;0.38889;2747.81944
16.97222;0.27778;2764.65278
17.13889;0.16667;2781.70833
17.30556;0.16667;2798.93056
17.47222;0.16667;2816.31944
17.58333;0.11111;2833.84722
17.61111;0.02778;2851.44444
17.63889;0.02778;2869.06944
17.75000;0.11111;2886.76389
17.88889;0.13889;2904.58333
18.05556;0.16667;2922.55556
18.22222;0.16667;2940.69444
18.50000;0.27778;2959.05556
18.72222;0.22222;2977.66667
18.94444;0.22222;2996.50000
19.19444;0.25000;3015.56944
19.44444;0.25000;3034.88889
19.66667;0.22222;3054.44444
19.86111;0.19444;3074.20833
20.11111;0.25000;3094.19444
20.27778;0.16667;3114.38889
20.47222;0.19444;3134.76389
20.66667;0.19444;3155.33333
20.80556;0.13889;3176.06944
20.91667;0.11111;3196.93056
21.00000;0.08333;3217.88889
21.05556;0.05556;3238.91667
21.27778;0.22222;3260.08333
21.25000;-0.02778;3281.37500
21.16667;-0.08333;3302.66667
21.05556;-0.11111;3323.88889
20.94444;-0.11111;3345.00000
20.77778;-0.16667;3366.02778
20.52778;-0.25000;3386.93056
20.19444;-0.33333;3407.62500
19.80556;-0.38889;3428.01389
19.55556;-0.25000;3447.94444
19.44444;-0.11111;3467.55556
19.44444;0.00000;3487.00000
19.16667;-0.27778;3506.58333
18.88889;-0.27778;3525.88889
18.69444;-0.19444;3544.87500
18.38889;-0.30556;3563.72222
18.00000;-0.38889;3582.30556
17.66667;-0.33333;3600.47222
17.38889;-0.27778;3618.27778
17.25000;-0.13889;3635.73611
17.19444;-0.05556;3653.01389
17.19444;0.00000;3670.20833
17.16667;-0.02778;3687.41667
17.08333;-0.08333;3704.62500
16.91667;-0.16667;3721.79167
16.58333;-0.33333;3738.87500
15.16667;-1.41667;3756.16667
13.69444;-1.47222;3772.06944
12.47222;-1.22222;3786.37500
11.75000;-0.72222;3799.20833
11.50000;-0.25000;3811.08333
11.47222;-0.02778;3822.59722
11.69444;0.22222;3834.18056
12.41667;0.72222;3846.23611
12.77778;0.36111;3858.83333
13.55556;0.77778;3872.00000
13.91667;0.36111;3885.73611
14.25000;0.33333;3899.81944
15.02778;0.77778;3914.45833
15.33333;0.30556;3929.63889
15.61111;0.27778;3945.11111
15.58333;-0.02778;3960.73611
15.58333;0.00000;3976.31944
15.69444;0.11111;3991.95833
15.97222;0.27778;4007.79167
16.44444;0.47222;4024.00000
16.86111;0.41667;4040.65278
17.16667;0.30556;4057.66667
17.30556;0.13889;4074.90278
17.41667;0.11111;4092.26389
17.22222;-0.19444;4109.77778
17.02778;-0.19444;4127.09722
16.91667;-0.11111;4144.18056
16.80556;-0.11111;4161.15278
16.72222;-0.08333;4178.00000
16.61111;-0.11111;4194.77778
16.50000;-0.11111;4211.44444
16.27778;-0.22222;4228.05556
15.97222;-0.30556;4244.48611
15.72222;-0.25000;4260.58333
15.55556;-0.16667;4276.38889
15.41667;-0.13889;4292.01389
15.27778;-0.13889;4307.50000
15.11111;-0.16667;4322.86111
15.02778;-0.08333;4338.01389
15.00000;-0.02778;4353.05556
14.97222;-0.02778;4368.06944
14.97222;0.00000;4383.04167
15.00000;0.02778;4398.02778
15.05556;0.05556;4413.05556
15.27778;0.22222;4428.22222
15.50000;0.22222;4443.61111
15.61111;0.11111;4459.16667
15.58333;-0.02778;4474.79167
15.30556;-0.27778;4490.51389
14.63889;-0.66667;4506.15278
13.44444;-1.19444;4521.38889
11.97222;-1.47222;4535.56944
10.50000;-1.47222;4548.27778
9.02778;-1.47222;4559.51389
7.55556;-1.47222;4569.27778
6.97222;-0.58333;4577.12500
7.50000;0.52778;4584.36111
8.27778;0.77778;4592.25000
9.38889;1.11111;4601.08333
10.27778;0.88889;4610.91667
11.30556;1.02778;4621.70833
11.94444;0.63889;4633.33333
12.66667;0.72222;4645.63889
13.02778;0.36111;4658.48611
13.05556;0.02778;4671.52778
13.02778;-0.02778;4684.59722
12.91667;-0.11111;4697.68056
12.72222;-0.19444;4710.69444
12.30556;-0.41667;4723.62500
11.47222;-0.83333;4736.34722
10.13889;-1.33333;4748.48611
8.80556;-1.33333;4759.29167
7.50000;-1.30556;4768.75000
6.86111;-0.63889;4776.56944
5.36111;-1.50000;4784.18056
4.44444;-0.91667;4790.00000
3.66667;-0.77778;4794.83333
2.97222;-0.69444;4798.84722
2.44444;-0.52778;4802.08333
2.00000;-0.44444;4804.75000
1.52778;-0.47222;4806.98611
0.88889;-0.63889;4808.83333
0.30556;-0.58333;4810.01389
0.00000;-0.30556;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.00000;0.00000;4810.47222
0.27778;0.27778;4810.61111
0.58333;0.30556;4811.04167
1.44444;0.86111;4812.05556
2.55556;1.11111;4814.05556
3.75000;1.19444;4817.20833
5.02778;1.27778;4821.59722
6.19444;1.16667;4827.20833
7.22222;1.02778;4833.91667
8.13889;0.91667;4841.59722
9.11111;0.97222;4850.22222
10.00000;0.88889;4859.77778
10.88889;0.88889;4870.22222
11.80556;0.91667;4881.56944
12.69444;0.88889;4893.81944
13.38889;0.69444;4906.86111
13.44444;0.05556;4920.27778
13.38889;-0.05556;4933.75000
13.27778;-0.11111;4947.19444
13.05556;-0.22222;4960.58333
12.75000;-0.30556;4973.79167
12.47222;-0.27778;4986.68056
12.33333;-0.13889;4999.22222
12.30556;-0.02778;5011.56944
12.36111;0.05556;5023.90278
12.52778;0.16667;5036.34722
12.69444;0.16667;5048.95833
12.77778;0.08333;5061.69444
12.77778;0.00000;5074.47222
12.77778;0.00000;5087.25000
12.80556;0.02778;5100.04167
12.97222;0.16667;5112.93056
13.25000;0.27778;5126.04167
13.58333;0.33333;5139.45833
13.97222;0.38889;5153.23611
14.33333;0.36111;5167.38889
14.61111;0.27778;5181.86111
14.72222;0.11111;5196.52778
14.72222;0.00000;5211.25000
14.69444;-0.02778;5225.98611
14.63889;-0.05556;5240.70833
14.61111;-0.02778;5255.36111
14.75000;0.13889;5270.04167
15.08333;0.33333;5284.95833
15.33333;0.25000;5300.16667
15.41667;0.08333;5315.54167
15.52778;0.11111;5331.01389
15.63889;0.11111;5346.59722
15.75000;0.11111;5362.29167
15.80556;0.05556;5378.06944
15.77778;-0.02778;5393.88889
15.55556;-0.22222;5409.77778
15.05556;-0.50000;5425.58333
14.47222;-0.58333;5440.93056
13.91667;-0.55556;5455.68056
13.11111;-0.80556;5470.00000
12.00000;-1.11111;5483.66667
10.88889;-1.11111;5496.22222
10.13889;-0.75000;5507.48611
9.52778;-0.61111;5517.93056
8.61111;-0.91667;5527.91667
7.22222;-1.38889;5537.22222
5.75000;-1.47222;5545.18056
4.27778;-1.47222;5551.66667
3.63889;-0.63889;5556.26389
3.33333;-0.30556;5560.05556
3.47222;0.13889;5563.45833
3.88889;0.41667;5567.13889
5.27778;1.38889;5571.72222
6.44444;1.16667;5577.58333
7.77778;1.33333;5584.69444
8.88889;1.11111;5593.02778
9.44444;0.55556;5602.19444
10.00000;0.55556;5611.91667
10.55556;0.55556;5622.19444
11.11111;0.55556;5633.02778
11.19444;0.08333;5644.18056
11.25000;0.05556;5655.40278
10.83333;-0.41667;5666.86111
9.91667;-0.91667;5678.15278
8.83333;-1.08333;5688.61111
7.52778;-1.30556;5698.09722
6.33333;-1.19444;5706.22222
5.86111;-0.47222;5712.79167
5.25000;-0.61111;5718.95833
5.25000;0.00000;5724.20833
5.91667;0.66667;5729.79167
6.63889;0.72222;5736.06944
7.19444;0.55556;5742.98611
7.88889;0.69444;5750.52778
8.41667;0.52778;5758.68056
8.58333;0.16667;5767.18056
8.63889;0.05556;5775.79167
8.83333;0.19444;5784.52778
9.08333;0.25000;5793.48611
9.22222;0.13889;5802.63889
9.00000;-0.22222;5811.97222
7.86111;-1.13889;5821.54167
7.16667;-0.69444;5829.75000
6.41667;-0.75000;5837.29167
6.05556;-0.36111;5843.88889
5.88889;-0.16667;5850.02778
5.83333;-0.05556;5855.94444
5.83333;0.00000;5861.77778
5.80556;-0.02778;5867.62500
5.52778;-0.27778;5873.56944
4.97222;-0.55556;5879.37500
4.19444;-0.77778;5884.73611
3.55556;-0.63889;5889.25000
3.33333;-0.22222;5892.91667
3.66667;0.33333;5896.41667
4.75000;1.08333;5900.62500
5.86111;1.11111;5905.93056
6.05556;0.19444;5911.88889
5.88889;-0.16667;5918.02778
5.13889;-0.75000;5924.29167
3.86111;-1.27778;5930.06944
3.33333;-0.52778;5934.19444
3.33333;0.00000;5937.52778
3.61111;0.27778;5941.00000
4.52778;0.91667;5945.06944
5.69444;1.16667;5950.18056
6.63889;0.94444;5956.34722
7.22222;0.58333;5963.27778
7.77778;0.55556;5970.77778
8.75000;0.97222;5979.04167
9.27778;0.52778;5988.05556
10.00000;0.72222;5997.69444
10.50000;0.50000;6007.94444
11.16667;0.66667;6018.77778
11.55556;0.38889;6030.13889
11.63889;0.08333;6041.73611
11.66667;0.02778;6053.38889
11.72222;0.05556;6065.08333
11.77778;0.05556;6076.83333
11.86111;0.08333;6088.65278
11.97222;0.11111;6100.56944
12.13889;0.16667;6112.62500
12.22222;0.08333;6124.80556
12.25000;0.02778;6137.04167
12.58333;0.33333;6149.45833
12.88889;0.30556;6162.19444
13.11111;0.22222;6175.19444
13.13889;0.02778;6188.31944
13.16667;0.02778;6201.47222
13.16667;0.00000;6214.63889
13.19444;0.02778;6227.81944
13.30556;0.11111;6241.06944
13.50000;0.19444;6254.47222
13.72222;0.22222;6268.08333
13.83333;0.11111;6281.86111
13.83333;0.00000;6295.69444
13.80556;-0.02778;6309.54167
13.69444;-0.11111;6323.40278
13.47222;-0.22222;6337.20833
13.22222;-0.25000;6350.80556
12.86111;-0.36111;6364.20833
12.13889;-0.72222;6377.43056
10.91667;-1.22222;6390.18056
9.47222;-1.44444;6401.81944
8.05556;-1.41667;6412.00000
6.58333;-1.47222;6420.79167
5.11111;-1.47222;6428.11111
3.97222;-1.13889;6433.79167
3.33333;-0.63889;6438.08333
3.55556;0.22222;6441.52778
4.44444;0.88889;6445.52778
5.66667;1.22222;6450.58333
6.66667;1.00000;6456.75000
8.05556;1.38889;6464.11111
8.94444;0.88889;6472.61111
10.22222;1.27778;6482.19444
10.94444;0.72222;6492.77778
12.00000;1.05556;6504.25000
12.72222;0.72222;6516.61111
13.66667;0.94444;6529.80556
14.27778;0.61111;6543.77778
15.05556;0.77778;6558.44444
15.55556;0.50000;6573.75000
16.19444;0.63889;6589.62500
16.61111;0.41667;6606.02778
17.13889;0.52778;6622.90278
17.41667;0.27778;6640.18056
17.58333;0.16667;6657.68056
17.66667;0.08333;6675.30556
17.77778;0.11111;6693.02778
17.97222;0.19444;6710.90278
18.11111;0.13889;6728.94444
18.13889;0.02778;6747.06944
18.13889;0.00000;6765.20833
18.16667;0.02778;6783.36111
18.25000;0.08333;6801.56944
18.33333;0.08333;6819.86111
18.22222;-0.11111;6838.25000
17.63889;-0.58333;6856.76389
16.58333;-1.05556;6874.93056
15.16667;-1.41667;6892.22222
13.69444;-1.47222;6908.12500
12.47222;-1.22222;6922.43056
11.75000;-0.72222;6935.26389
11.50000;-0.25000;6947.13889
11.47222;-0.02778;6958.65278
11.94444;0.47222;6970.36111
12.50000;0.55556;6982.58333
12.91667;0.41667;6995.29167
13.41667;0.50000;7008.45833
13.75000;0.33333;7022.04167
14.22222;0.47222;7036.02778
14.50000;0.27778;7050.38889
14.33333;-0.16667;7064.97222
13.80556;-0.52778;7079.56944
13.16667;-0.63889;7093.69444
12.13889;-1.02778;7107.37500
11.02778;-1.11111;7120.06944
9.86111;-1.16667;7131.68056
8.63889;-1.22222;7142.15278
7.30556;-1.33333;7151.45833
6.08333;-1.22222;7159.37500
5.00000;-1.08333;7166.00000
4.72222;-0.27778;7171.13889
5.00000;0.27778;7176.00000
5.94444;0.94444;7181.47222
6.88889;0.94444;7187.88889
7.75000;0.86111;7195.20833
8.55556;0.80556;7203.36111
9.16667;0.61111;7212.22222
9.75000;0.58333;7221.68056
10.30556;0.55556;7231.70833
10.80556;0.50000;7242.26389
11.50000;0.69444;7253.41667
12.22222;0.72222;7265.27778
12.86111;0.63889;7277.81944
13.25000;0.38889;7290.87500
13.38889;0.13889;7304.19444
13.52778;0.13889;7317.65278
13.69444;0.16667;7331.26389
13.83333;0.13889;7345.02778
13.94444;0.11111;7358.91667
14.13889;0.19444;7372.95833
14.38889;0.25000;7387.22222
14.58333;0.19444;7401.70833
14.80556;0.22222;7416.40278
15.13889;0.33333;7431.37500
15.47222;0.33333;7446.68056
15.69444;0.22222;7462.26389
15.77778;0.08333;7478.00000
15.83333;0.05556;7493.80556
15.88889;0.05556;7509.66667
16.02778;0.13889;7525.62500
16.30556;0.27778;7541.79167
16.69444;0.38889;7558.29167
16.97222;0.27778;7575.12500
17.13889;0.16667;7592.18056
17.30556;0.16667;7609.40278
17.47222;0.16667;7626.79167
17.58333;0.11111;7644.31944
17.61111;0.02778;7661.91667
17.63889;0.02778;7679.54167
17.75000;0.11111;7697.23611
17.88889;0.13889;7715.05556
18.05556;0.16667;7733.02778
18.22222;0.16667;7751.16667
18.50000;0.27778;7769.52778
18.72222;0.22222;7788.13889
18.94444;0.22222;7806.97222
19.19444;0.25000;7826.04167
19.44444;0.25000;7845.36111
19.66667;0.22222;7864.91667
19.86111;0.19444;7884.68056
20.11111;0.25000;7904.66667
20.27778;0.16667;7924.86111
20.47222;0.19444;7945.23611
20.66667;0.19444;7965.80556
20.80556;0.13889;7986.54167
20.91667;0.11111;8007.40278
21.00000;0.08333;8028.36111
21.05556;0.05556;8049.38889
21.27778;0.22222;8070.55556
21.25000;-0.02778;8091.84722
21.16667;-0.08333;8113.13889
21.05556;-0.11111;8134.36111
20.94444;-0.11111;8155.47222
20.77778;-0.16667;8176.50000
20.52778;-0.25000;8197.40278
20.19444;-0.33333;8218.09722
19.80556;-0.38889;8238.48611
19.55556;-0.25000;8258.41667
19.44444;-0.11111;8278.02778
19.44444;0.00000;8297.47222
19.16667;-0.27778;8317.05556
18.88889;-0.27778;8336.36111
18.69444;-0.19444;8355.34722
18.38889;-0.30556;8374.19444
18.00000;-0.38889;8392.77778
17.66667;-0.33333;8410.94444
17.38889;-0.27778;8428.75000
17.25000;-0.13889;8446.20833
17.19444;-0.05556;8463.48611
17.19444;0.00000;8480.68056
17.16667;-0.02778;8497.88889
17.08333;-0.08333;8515.09722
16.91667;-0.16667;8532.26389
16.58333;-0.33333;8549.34722
15.16667;-1.41667;8566.63889
13.69444;-1.47222;8582.54167
12.47222;-1.22222;8596.84722
11.75000;-0.72222;8609.68056
11.50000;-0.25000;8621.55556
11.47222;-0.02778;8633.06944
11.69444;0.22222;8644.65278
12.41667;0.72222;8656.70833
12.77778;0.36111;8669.30556
13.55556;0.77778;8682.47222
13.91667;0.36111;8696.20833
14.25000;0.33333;8710.29167
15.02778;0.77778;8724.93056
15.33333;0.30556;8740.11111
15.61111;0.27778;8755.58333
15.58333;-0.02778;8771.20833
15.58333;0.00000;8786.79167
15.69444;0.11111;8802.43056
15.97222;0.27778;8818.26389
16.44444;0.47222;8834.47222
16.86111;0.41667;8851.12500
17.16667;0.30556;8868.13889
17.30556;0.13889;8885.37500
17.41667;0.11111;8902.73611
17.22222;-0.19444;8920.25000
17.02778;-0.19444;8937.56944
16.91667;-0.11111;8954.65278
16.80556;-0.11111;8971.62500
16.72222;-0.08333;8988.47222
16.61111;-0.11111;9005.25000
16.50000;-0.11111;9021.91667
16.27778;-0.22222;9038.52778
15.97222;-0.30556;9054.95833
15.72222;-0.25000;9071.05556
15.55556;-0.16667;9086.86111
15.41667;-0.13889;9102.48611
15.27778;-0.13889;9117.97222
15.11111;-0.16667;9133.33333
15.02778;-0.08333;9148.48611
15.00000;-0.02778;9163.52778
14.97222;-0.02778;9178.54167
14.97222;0.00000;9193.51389
15.00000;0.02778;9208.50000
15.05556;0.05556;9223.52778
15.27778;0.22222;9238.69444
15.50000;0.22222;9254.08333
15.61111;0.11111;9269.63889
15.58333;-0.02778;9285.26389
15.30556;-0.27778;9300.98611
14.63889;-0.66667;9316.62500
13.44444;-1.19444;9331.86111
11.97222;-1.47222;9346.04167
10.50000;-1.47222;9358.75000
9.02778;-1.47222;9369.98611
7.55556;-1.47222;9379.75000
6.97222;-0.58333;9387.59722
7.50000;0.52778;9394.83333
8.27778;0.77778;9402.72222
9.38889;1.11111;9411.55556
10.27778;0.88889;9421.38889
11.30556;1.02778;9432.18056
11.94444;0.63889;9443.80556
12.66667;0.72222;9456.11111
13.02778;0.36111;9468.95833
13.05556;0.02778;9482.00000
13.02778;-0.02778;9495.06944
12.91667;-0.11111;9508.15278
12.72222;-0.19444;9521.16667
12.30556;-0.41667;9534.09722
11.47222;-0.83333;9546.81944
10.13889;-1.33333;9558.95833
8.80556;-1.33333;9569.76389
7.50000;-1.30556;9579.22222
6.86111;-0.63889;9587.04167
5.36111;-1.50000;9594.65278
4.44444;-0.91667;9600.47222
3.66667;-0.77778;9605.30556
2.97222;-0.69444;9609.31944
2.55556;-0.41667;9612.50000
3.75000;1.19444;9615.65278
5.02778;1.27778;9620.04167
6.19444;1.16667;9625.65278
7.22222;1.02778;9632.36111
8.13889;0.91667;9640.04167
9.11111;0.97222;9648.66667
10.00000;0.88889;9658.22222
10.88889;0.88889;9668.66667
11.80556;0.91667;9680.01389
12.69444;0.88889;9692.26389
13.38889;0.69444;9705.30556
13.44444;0.05556;9718.72222
13.38889;-0.05556;9732.19444
13.27778;-0.11111;9745.63889
13.05556;-0.22222;9759.02778
12.75000;-0.30556;9772.23611
12.47222;-0.27778;9785.12500
12.33333;-0.13889;9797.66667
12.30556;-0.02778;9810.01389
12.36111;0.05556;9822.34722
12.52778;0.16667;9834.79167
12.69444;0.16667;9847.40278
12.77778;0.08333;9860.13889
12.77778;0.00000;9872.91667
12.77778;0.00000;9885.69444
12.80556;0.02778;9898.48611
12.97222;0.16667;9911.37500
13.25000;0.27778;9924.48611
13.58333;0.33333;9937.90278
13.97222;0.38889;9951.68056
14.33333;0.36111;9965.83333
14.61111;0.27778;9980.30556
14.72222;0.11111;9994.97222
14.72222;0.00000;10009.69444
14.69444;-0.02778;10024.43056
14.63889;-0.05556;10039.15278
14.61111;-0.02778;10053.80556
14.75000;0.13889;10068.48611
15.08333;0.33333;10083.40278
15.33333;0.25000;10098.61111
15.41667;0.08333;10113.98611
15.52778;0.11111;10129.45833
15.63889;0.11111;10145.04167
15.75000;0.11111;10160.73611
15.80556;0.05556;10176.51389
15.77778;-0.02778;10192.33333
15.55556;-0.22222;10208.22222
15.05556;-0.50000;10224.02778
14.47222;-0.58333;10239.37500
13.91667;-0.55556;10254.12500
13.11111;-0.80556;10268.44444
12.00000;-1.11111;10282.11111
10.88889;-1.11111;10294.66667
10.13889;-0.75000;10305.93056
9.52778;-0.61111;10316.37500
8.61111;-0.91667;10326.36111
7.22222;-1.38889;10335.66667
5.75000;-1.47222;10343.62500
4.27778;-1.47222;10350.11111
3.63889;-0.63889;10354.70833
3.33333;-0.30556;10358.50000
3.47222;0.13889;10361.90278
3.88889;0.41667;10365.58333
5.27778;1.38889;10370.16667
6.44444;1.16667;10376.02778
7.77778;1.33333;10383.13889
8.88889;1.11111;10391.47222
9.44444;0.55556;10400.63889
10.00000;0.55556;10410.36111
